id,name,industry,review,likes,rating,posted_at,token_count,too_long,aspect,sentiment,confidence,position
585827,Riwa Gastro AG,Restaurant,"Wir kommen immer sehr gerne, um uns richtig verwöhnen zu lassen. Professionelle Bedienung, exzellente Küche. Doch diesesmal konnten wir unmöglich draussen Essen. Soviele Wespen im Essen und um uns herum. Wir mussten hinein ins Restaurant gehen. Wir denken, dass es evtl.unter der Terasse ein grosses Wespennest geben muss.",0,5.0,2022-08-04 18:29:40.415,91,False,"['Bedienung', 'Küche']","['Positive', 'Positive']","[0.9905, 0.9748]","[[14], [17]]"
585827,Riwa Gastro AG,Restaurant,Immer wieder mal zu Besuch 😇,0,5.0,2022-07-29 17:08:29.079,10,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,Impeccable !,0,5.0,2022-07-29 16:11:57.146,7,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Freundliche, aufmerksame Bedienung, wir waren über Mittag da, wollten nur etwas kleines Essen, alles super gepasst 👍sehr schöne Terasse mit toller Aussicht 🌄 wir kommen sicher wieder gerne 😎",1,4.0,2022-07-27 15:09:03.885,56,False,"['Bedienung', 'Essen', 'Terasse', 'Aussicht']","['Positive', 'Positive', 'Positive', 'Positive']","[0.9763, 0.9583, 0.9936, 0.9935]","[[3], [15], [22], [25]]"
585827,Riwa Gastro AG,Restaurant,Feines Essen guter Service. Mehr gibt's da nicht zu sagen,0,5.0,2022-07-26 13:29:32.781,19,False,"['Essen', 'Service']","['Positive', 'Positive']","[0.9978, 0.9979]","[[1], [3]]"
585827,Riwa Gastro AG,Restaurant,einfach super!,0,5.0,2021-11-03 21:00:26.568,6,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,Alles Perfect! Service... Sehr Lecker... Sauber ... Sonnenterasse sehr schön! Genug Platz ..Sehr freundlich..  Unglaublich frische Produkte... Geschmacksexlplosion und alles auf den Punkt🥰👍👍👍💕,1,5.0,2022-07-17 17:00:05.570,58,False,"['Service', 'Sonnenterasse', 'Platz', 'Produkte', 'Geschmacksexlplosion']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","[0.9983, 0.9985, 0.9985, 0.9987, 0.9988]","[[3], [16], [21], [30], [34]]"
585827,Riwa Gastro AG,Restaurant,Perfekt in allen Bereichen! So macht es Spass essen zu gehen! Herzlichen Dank für den tollen Service und das phänomenale Essen!,2,5.0,2022-07-16 20:08:10.763,36,False,"['essen', 'Service', 'Essen']","['Positive', 'Positive', 'Positive']","[0.9986, 0.9984, 0.9969]","[[9], [18], [22]]"
585827,Riwa Gastro AG,Restaurant,Sehr schönes Restaurant!,0,5.0,2022-07-16 16:24:02.566,8,False,['Restaurant'],['Positive'],[0.9982],[[2]]
585827,Riwa Gastro AG,Restaurant,"Feines Nachtessen in speziellem Ambiente auf dem Heimweg. Freundliches, aufmerksames Personal.",0,4.0,2022-07-05 06:35:39.892,27,False,"['Nachtessen', 'Ambiente', 'Personal']","['Positive', 'Positive', 'Positive']","[0.9924, 0.9887, 0.9849]","[[1], [4], [12]]"
585827,Riwa Gastro AG,Restaurant,"Sehr zu empfehlen: Gemütliche Terrasse mit Weitblick, hervorragendes Essen (sehr gut im Geschmack und sehr schön angerichtet) und sehr freundlicher und kompetenter Service. Wir genießen es jedes Mal sehr!",1,5.0,2022-07-16 13:57:05.310,53,False,"['Terrasse', 'Essen', 'Service']","['Positive', 'Positive', 'Positive']","[0.9984, 0.9985, 0.9986]","[[5], [10], [26]]"
585827,Riwa Gastro AG,Restaurant,Schöne gelegen mit Blick Richtung Berge und Zürichsee. Gute Küche mit regionalem Angebot,0,4.0,2022-07-13 08:12:28.445,23,False,"['gelegen', 'Küche']","['Positive', 'Positive']","[0.9982, 0.9837]","[[1], [10]]"
585827,Riwa Gastro AG,Restaurant,"Freundliche Bedienung, gutes Essen und eine Phänomenale Aussicht. Der Sportlerteller war gigantisch.",0,5.0,2022-07-04 12:08:05.154,27,False,"['Bedienung', 'Essen', 'Aussicht', 'Sportlerteller']","['Positive', 'Positive', 'Positive', 'Positive']","[0.9981, 0.9983, 0.9983, 0.998]","[[1], [4], [8], [11]]"
585827,Riwa Gastro AG,Restaurant,"Ausgezeichnete Küche, Personal sehr freundlich!
Empfehlenswert. Wir kommen gerne wieder.",1,5.0,2022-07-03 15:32:12.969,22,False,"['Küche', 'Personal']","['Positive', 'Positive']","[0.9986, 0.9987]","[[1], [3]]"
585827,Riwa Gastro AG,Restaurant,"Top Service, sehr aufmerksam und freundlich.  Essen war top.... schöne grosse portionen",0,5.0,2022-07-03 07:42:45.691,25,False,"['Service', 'Essen', 'portionen']","['Positive', 'Positive', 'Positive']","[0.9984, 0.9985, 0.9919]","[[1], [8], [17]]"
585827,Riwa Gastro AG,Restaurant,"Gastronomie, wie man sie gerne hat. Gute Karte, gute Küche, gutes Personal, freundlich, schönes Lokal und preislich akzeptable. Ich war zweimal da und komme wieder.",0,5.0,2022-06-28 19:26:26.785,45,False,"['Gastronomie', 'Karte', 'Küche', 'Personal', 'Lokal']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","[0.9904, 0.9975, 0.9975, 0.9951, 0.9641]","[[0], [9], [12], [15], [20]]"
585827,Riwa Gastro AG,Restaurant,"Super Restaurant.
Super Team.
Immer gute Stimmung.
Immer gutes Essen.
Toller Ausblick.
Man wir immer freundlich und aufmerksam bedient.
Wir waren heute dort um meinen Geburtstag nachzufeiern, ich bekam sogar noch ein Salatdressing des Hauses geschenkt, obwohl sie nur nebenbei mit bekamen das ich Geburtstag habe, ich hab mich mega gefreut.
Auch für die Kinder gab es sehr viel an Überraschungen.
Vielen Lieben Dank den ganzen Waldegg Team
Wir kommen wie immer wieder, gerne zu Euch 😊",2,5.0,2022-06-26 13:00:04.473,132,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Es war sehr schön draußen auf der Terrasse. Wir hatten beide ein Cup gegessen und ein Kaffee dazu.
Es hat zum Glück etwas gewindet.",1,5.0,2022-06-19 14:32:42.979,39,False,"['Terrasse', 'Kaffee']","['Positive', 'Neutral']","[0.9927, 0.626]","[[7], [17]]"
585827,Riwa Gastro AG,Restaurant,sehr freundliches Personal!,0,5.0,2022-06-15 18:35:44.292,9,False,['Personal'],['Positive'],[0.9982],[[2]]
585827,Riwa Gastro AG,Restaurant,Für Veganer nicht empfehlenswert,0,4.0,2019-03-09 10:13:41.277,9,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Super Aussicht und aufmerksamer Service. Das Angebot ist reichlich und mit Highlights, die nicht überall zu bekommen sind",0,5.0,2022-06-12 20:17:13.945,29,False,"['Aussicht', 'Service', 'Angebot']","['Positive', 'Positive', 'Positive']","[0.9984, 0.9975, 0.9975]","[[1], [4], [7]]"
585827,Riwa Gastro AG,Restaurant,Sehr schönes Restaurant und sehr gutes Essen,0,5.0,2022-06-12 12:50:17.424,13,False,"['Restaurant', 'Essen']","['Positive', 'Positive']","[0.9984, 0.9984]","[[2], [6]]"
585827,Riwa Gastro AG,Restaurant,Top Restaurant,0,5.0,2022-01-24 19:38:09.217,4,False,['Restaurant'],['Positive'],[0.995],[[1]]
585827,Riwa Gastro AG,Restaurant,sehr fein danke,0,4.0,2022-06-01 13:51:02.827,7,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Einfach tolles Essen mit einer sehr guten Portiongrösse, das Personal war zuvorkommend und nett! Ist wärmstens zu empfehlen!",2,5.0,2022-05-31 04:39:30.231,36,False,"['Essen', 'Portiongrösse', 'Personal']","['Positive', 'Positive', 'Positive']","[0.9981, 0.9988, 0.9982]","[[2], [7], [10]]"
585827,Riwa Gastro AG,Restaurant,Sehr freundliches Personal und gutes Essen. Lage ist top,0,5.0,2022-05-29 17:03:35.227,16,False,"['Personal', 'Essen', 'Lage']","['Positive', 'Positive', 'Positive']","[0.9984, 0.9985, 0.9984]","[[2], [5], [7]]"
585827,Riwa Gastro AG,Restaurant,👌,0,5.0,2022-05-26 15:19:28.888,4,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,Magnifique terrasse😎,1,5.0,2022-05-25 06:57:13.322,6,False,['terrasse😎'],['Positive'],[0.9976],[[1]]
585827,Riwa Gastro AG,Restaurant,"Wir waren am Muttertag spontan in der Waldegg und haben uns gefreut, noch einen Platz zu bekommen. Wir hatten ein Schweine-Steak mit Salat. Es war fein und die Portion riesig! Dazu war der Service aufmerksam und freundlich. Alles in allem ein sehr erfreulicher Besuch. Einziger Minuspunkt ist die Atmosphäre, die etwas an ein Autobahnrestaurant erinnert.",1,4.0,2022-05-22 17:54:42.019,99,False,"['Schweine - Steak', 'Portion', 'Service', 'Atmosphäre']","['Positive', 'Positive', 'Positive', 'Positive']","[0.9964, 0.9962, 0.9929, 0.9923]","[[22, 23, 24], [33], [39], [56]]"
585827,Riwa Gastro AG,Restaurant,"Sehr feines Essen, sehr freundliches Personal, absolut empfehlenswert!",0,5.0,2022-05-18 14:42:00.723,20,False,"['Essen', 'Personal']","['Positive', 'Positive']","[0.9986, 0.9986]","[[2], [6]]"
585827,Riwa Gastro AG,Restaurant,"Qualität, Service und Freundlichkeit werden GROSSGESCHRIEBEN.",0,5.0,2022-05-16 15:07:50.044,16,False,"['Qualität', 'Service', 'Freundlichkeit']","['Positive', 'Positive', 'Positive']","[0.9977, 0.9976, 0.9967]","[[0], [2], [4]]"
585827,Riwa Gastro AG,Restaurant,Sehr gutes Preis /leistungsverhältnis leckere Speisen,0,5.0,2022-05-15 20:54:15.232,18,False,['Speisen'],['Positive'],[0.9984],[[6]]
585827,Riwa Gastro AG,Restaurant,Schönes Restaurant freundlicher Service,0,4.0,2022-05-12 15:33:31.345,9,False,"['Restaurant', 'Service']","['Positive', 'Positive']","[0.998, 0.998]","[[1], [3]]"
585827,Riwa Gastro AG,Restaurant,"Korrekter Service, gute Glace und Kaffee",1,5.0,2022-05-10 16:42:26.316,13,False,"['Service', 'Glace', 'Kaffee']","['Positive', 'Positive', 'Positive']","[0.9621, 0.9948, 0.9776]","[[1], [4], [6]]"
585827,Riwa Gastro AG,Restaurant,Essen fantastisch..Frisch..schön angerichtet..Bedienung sehr freundlich..aufmerksam..,0,5.0,2022-05-08 20:14:48.069,29,False,"['Essen', 'Bedienung']","['Positive', 'Positive']","[0.9985, 0.9986]","[[0], [11]]"
585827,Riwa Gastro AG,Restaurant,Die Mitarbeiter wahren freundlich und zu vorkommend. Das Essen wahr gut nur bei der Torte wahr ich nicht sicher ob es ein TK Produkt wahr.,0,4.0,2022-05-07 09:06:01.515,37,False,"['Mitarbeiter', 'Essen', 'Torte']","['Positive', 'Positive', 'Negative']","[0.9946, 0.9715, 0.863]","[[1], [9], [15]]"
585827,Riwa Gastro AG,Restaurant,Gutes Essen und freundliche Bedienung.,0,5.0,2022-05-01 19:28:15.935,11,False,"['Essen', 'Bedienung']","['Positive', 'Positive']","[0.998, 0.9983]","[[1], [4]]"
585827,Riwa Gastro AG,Restaurant,Superschön und gut,0,5.0,2022-04-30 12:31:20.315,6,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"gutes freundliches Personal, schöne Gartenwirtschaft mit toller Aussicht auf Zürichsee usw. Preis Leistung io, ob wohl der Kaffeepreis sich am oberen segment bewegt, immer noch empfelenswert",1,4.0,2021-07-05 18:11:02.571,49,False,"['Personal', 'Gartenwirtschaft', 'Preis', 'Kaffeepreis']","['Positive', 'Positive', 'Neutral', 'Positive']","[0.9976, 0.9962, 0.7632, 0.6465]","[[2], [5], [13], [20]]"
585827,Riwa Gastro AG,Restaurant,Ein sehr guter Betrieb.,0,4.0,2022-04-27 14:26:41.490,9,False,['Betrieb'],['Positive'],[0.9983],[[3]]
585827,Riwa Gastro AG,Restaurant,Sehr shöne ausichten,0,4.0,2022-04-27 03:14:59.115,11,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Gutes Essen
Freundliches Personal
Tolle Aussicht
Sehr gut gelungene Architektur",1,5.0,2022-04-22 19:16:51.639,19,False,"['Essen', 'Personal', 'Aussicht', 'Architektur']","['Positive', 'Positive', 'Positive', 'Positive']","[0.9983, 0.9984, 0.9986, 0.9977]","[[1], [3], [5], [9]]"
585827,Riwa Gastro AG,Restaurant,Essen wird von Besuch zu Besuch immer sclechter. Wir werden nicht mehr vorbeigehen obwohl wir seit Jahren Kunden waren..,2,2.0,2022-04-21 15:01:24.789,30,False,['Essen'],['Negative'],[0.9412],[[0]]
585827,Riwa Gastro AG,Restaurant,Immer nett und schnelle Bedienung,0,4.0,2020-08-12 21:22:01.392,11,False,['Bedienung'],['Positive'],[0.9985],[[4]]
585827,Riwa Gastro AG,Restaurant,Tolles Buffet!,0,5.0,2022-04-17 18:30:52.406,7,False,['Buffet'],['Positive'],[0.998],[[1]]
585827,Riwa Gastro AG,Restaurant,"Fantastische Aussicht, grosse Terrasse",0,5.0,2022-04-16 19:36:40.755,10,False,"['Aussicht', 'Terrasse']","['Positive', 'Positive']","[0.9984, 0.9979]","[[1], [4]]"
585827,Riwa Gastro AG,Restaurant,Mega cool und fein wars.,0,5.0,2022-04-13 19:08:43.055,8,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,Das Panorama ist espectacular,1,5.0,2022-04-13 18:07:08.861,8,False,['Panorama'],['Positive'],[0.998],[[1]]
585827,Riwa Gastro AG,Restaurant,"Meine Geburtstagsfeier mit meiner Familie. Wir wurden sehr freundlich und aufmerksam empfangen. Frau Liechti und der ""kleine"" Kellner haben das würdig gemacht. Danke.
Walter C. Landolt  - Uznach.",0,5.0,2022-04-10 19:36:34.902,57,False,"['Frau', '"" Kellner']","['Positive', 'Positive']","[0.9941, 0.9903]","[[14], [20, 21]]"
585827,Riwa Gastro AG,Restaurant,"Einfach toll, wie immer.
Ornella & Fulvio",0,5.0,2018-07-23 16:47:41.197,14,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Ist immer einen Besuch Wert und bei schönem Wetter sehr schöne Aussicht auf der Terrasse...
Von der Küchenhilfe bis zur Geschäftsführerin alle sehr höflich und die Bedienung ist sehr aufgeschlossen und aufmerksam ohne aufdringlich zu sein.",0,4.0,2022-04-08 15:39:12.322,58,False,"['Aussicht', 'Terrasse', 'Küchenhilfe', 'Geschäftsführerin', 'Bedienung']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","[0.9984, 0.9981, 0.997, 0.9965, 0.9957]","[[11], [14], [20], [23], [29]]"
585827,Riwa Gastro AG,Restaurant,Super fein gegessen !,0,5.0,2022-04-04 20:18:30.965,8,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,Fein und guter Service,0,5.0,2022-03-31 08:01:58.303,7,False,['Service'],['Positive'],[0.9979],[[3]]
585827,Riwa Gastro AG,Restaurant,"Restaurant Waldegg ist sehr empfehlenswert.
Alles Personal ist sehr freundlich und jeder Gast ist wirklich willkommen.
Essen spitze!",0,5.0,2022-03-30 13:28:47.031,34,False,"['Restaurant', 'Personal', 'Essen']","['Positive', 'Positive', 'Positive']","[0.9985, 0.9986, 0.9961]","[[0], [7], [18]]"
585827,Riwa Gastro AG,Restaurant,"Super schönes Restaurant, wirklich sehr zu empfehlen. Auch für den Znüni / Zmorge ideal mit viel Auswahl.",0,5.0,2022-03-29 06:17:09.054,32,False,"['Restaurant', 'Znüni', 'Zmorge']","['Positive', 'Positive', 'Positive']","[0.9986, 0.9978, 0.9976]","[[2], [12], [14]]"
585827,Riwa Gastro AG,Restaurant,Freundliche Bedienung feines Essen,0,5.0,2022-03-28 13:32:09.024,9,False,"['Bedienung', 'Essen']","['Positive', 'Positive']","[0.9979, 0.9978]","[[1], [3]]"
585827,Riwa Gastro AG,Restaurant,Sehr freundliches Personal und super leckeres Essen,0,5.0,2022-03-26 15:33:24.985,14,False,"['Personal', 'Essen']","['Positive', 'Positive']","[0.9984, 0.9983]","[[2], [6]]"
585827,Riwa Gastro AG,Restaurant,Sehr gutes Essen und freundliche Bedienung.,2,5.0,2022-03-26 06:03:20.466,13,False,"['Essen', 'Bedienung']","['Positive', 'Positive']","[0.9983, 0.9985]","[[2], [5]]"
585827,Riwa Gastro AG,Restaurant,"Fantastische Produkte, sehr zuvorkommender Service!",0,5.0,2022-03-21 18:24:24.023,14,False,"['Produkte', 'Service']","['Positive', 'Positive']","[0.9984, 0.9983]","[[1], [5]]"
585827,Riwa Gastro AG,Restaurant,"Sehr schönes Restaurant.Genügend Parkplätze,Schöne Terasse mit wunderbarer Aussicht.Sehr feines Essen.Sehr freundliches Personal.",1,5.0,2022-03-21 07:22:31.796,34,False,"['Restaurant', 'Parkplätze', 'Terasse', 'Aussicht', 'Essen', 'Personal']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive']","[0.9975, 0.9982, 0.9984, 0.9981, 0.995, 0.9932]","[[2], [5], [8], [11], [15], [19]]"
585827,Riwa Gastro AG,Restaurant,Super essen und service personal super 🙂,1,5.0,2022-03-20 13:28:57.250,10,False,"['essen', 'service personal']","['Positive', 'Positive']","[0.9977, 0.9979]","[[1], [3, 4]]"
585827,Riwa Gastro AG,Restaurant,wie immer top freundlich und sehr leckeres essen… komme immer wieder gerne mit meiner familie fründlichi grüess kusi (k-kreation garage),0,5.0,2022-03-20 01:28:39.452,41,False,['essen'],['Positive'],[0.9983],[[7]]
585827,Riwa Gastro AG,Restaurant,Wie immer top service und das essen war traumhaft,0,5.0,2022-03-19 10:18:10.788,12,False,"['service', 'essen']","['Positive', 'Positive']","[0.9982, 0.9982]","[[3], [6]]"
585827,Riwa Gastro AG,Restaurant,Super feine kalte Schoggi,0,5.0,2018-10-28 16:13:12.762,9,False,['Schoggi'],['Positive'],[0.9974],[[3]]
585827,Riwa Gastro AG,Restaurant,"Sehr schöne aussicht, leckeres essen und sehr freundliches personal! Komme gerne wieder!",0,5.0,2022-03-16 10:22:32.780,28,False,"['aussicht', 'essen', 'personal']","['Positive', 'Positive', 'Positive']","[0.9989, 0.9988, 0.9982]","[[2], [5], [9]]"
585827,Riwa Gastro AG,Restaurant,Sehr guter Service und bezaubernde Gerichte. Das Ganze Restaurant ist sehr modern gestaltet und macht einen professionellen Eindruck.,3,5.0,2022-03-08 06:41:26.957,34,False,"['Service', 'Gerichte', 'Restaurant']","['Positive', 'Positive', 'Positive']","[0.9984, 0.9984, 0.9978]","[[2], [5], [9]]"
585827,Riwa Gastro AG,Restaurant,Sehr schöne Aussicht mit einem gepflegten Restaurant. Freundliches Personal. Gute Auswahl an Speisen und Desserts.,2,5.0,2022-03-04 17:30:46.997,32,False,"['Aussicht', 'Restaurant', 'Personal', 'Speisen', 'Desserts']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","[0.9985, 0.9982, 0.9978, 0.9972, 0.9919]","[[2], [6], [9], [14], [16]]"
585827,Riwa Gastro AG,Restaurant,"Wie immer, einfach sehr fein.😊",0,5.0,2022-03-02 21:17:54.148,12,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,Sehr freundliche und aufmerksame Bedienung und das Essen ist ein Traum.,0,5.0,2022-02-28 21:36:28.170,19,False,"['Bedienung', 'Essen']","['Positive', 'Positive']","[0.9982, 0.9983]","[[4], [7]]"
585827,Riwa Gastro AG,Restaurant,"Alles perfekt. Sehr zuvorkommend, tolles Ambiente, kreative Küche.
Vielen Dank für die ausgezeichnete Bewirtung.",0,5.0,2022-02-28 20:04:58.167,35,False,"['Ambiente', 'Küche', 'Bewirtung']","['Positive', 'Positive', 'Positive']","[0.9987, 0.9981, 0.9972]","[[7], [10], [17]]"
585827,Riwa Gastro AG,Restaurant,"Super tolles Restaurant 🥰...der Service war absolut professionell. Ein junger aufmerksamer Kellner, mit Charme und Witz. Einfach sensationell. Der Abend hat uns, ausgezeichnet gefallen. Wir kommen auf jeden Fall wieder. 👍👌🥰",1,5.0,2022-02-26 15:39:53.225,60,False,"['Restaurant', 'Service', 'Kellner']","['Positive', 'Positive', 'Positive']","[0.9983, 0.9983, 0.9984]","[[2], [8], [16]]"
585827,Riwa Gastro AG,Restaurant,"Schon, gemütlich, super Panorama. Essen sehr gut und Bedienung perfekt.",0,4.0,2022-02-26 15:05:03.591,21,False,"['Panorama', 'Essen', 'Bedienung']","['Positive', 'Positive', 'Positive']","[0.9978, 0.9982, 0.9985]","[[5], [7], [11]]"
585827,Riwa Gastro AG,Restaurant,"Sehr toller Ort, spontan bei einer Motorradtour eingekehrt. Das Personal war sehr freundlich und die Aussicht lohnt sich. Das Essen kam sehr speditiv ohne das es stressig war und war sehr Lecker. Super war die Sauce zum Colesla",0,5.0,2022-02-24 15:32:32.423,65,False,"['Ort', 'Personal', 'Aussicht', 'Essen', 'Sauce zum Colesla']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","[0.9973, 0.9973, 0.9967, 0.9955, 0.9984]","[[2], [11], [17], [22], [39, 40, 41]]"
585827,Riwa Gastro AG,Restaurant,feines Essen. Super Ausicht und eine nette Bedienung,0,5.0,2022-02-23 18:05:07.858,15,False,"['Essen', 'Ausicht', 'Bedienung']","['Positive', 'Positive', 'Positive']","[0.998, 0.9984, 0.9984]","[[1], [4], [8]]"
585827,Riwa Gastro AG,Restaurant,Super Essen und top bedinung 👌 👍 🙋‍♂️,0,5.0,2022-02-23 16:06:37.221,18,False,"['Essen', 'bedinung']","['Positive', 'Positive']","[0.9985, 0.9985]","[[1], [4]]"
585827,Riwa Gastro AG,Restaurant,"Sehr feines Essen
Ganz freundliche und nette Bedienung.
Toller Blick auf Berge und den Zürichsee mit dem Damm und den 2 Inseln...
Wir kommen gerne wieder 🤗",0,5.0,2022-02-21 21:34:58.652,44,False,"['Essen', 'Bedienung', 'Blick', 'Zürichsee']","['Positive', 'Positive', 'Positive', 'Positive']","[0.9985, 0.9985, 0.9985, 0.9985]","[[2], [7], [10], [15]]"
585827,Riwa Gastro AG,Restaurant,Einfach super,0,5.0,2022-02-20 19:11:30.098,5,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Service Super, Essen fad und ohne finesse. Krittik nich angenommen, danach fragete niemand nach Kaffe oder zu zTrinken. Zum zahlen an die Kasse gechickt doch es kamm niemand zum Kassieren.",3,2.0,2022-02-18 18:55:14.954,56,False,"['Service', 'Essen']","['Negative', 'Negative']","[0.6647, 0.8878]","[[0], [3]]"
585827,Riwa Gastro AG,Restaurant,Essen war sehr gut. Leider über eine halbe Std. Wartezeit bis Essen von der Küche serviert wurde !,0,4.0,2022-02-18 16:44:51.638,31,False,"['Essen', 'Wartezeit']","['Positive', 'Negative']","[0.9944, 0.9752]","[[0], [11]]"
585827,Riwa Gastro AG,Restaurant,"Super Essen und gute , nette Bedienung.",0,5.0,2022-02-17 20:14:05.003,14,False,"['Essen', 'Bedienung']","['Positive', 'Positive']","[0.9982, 0.9985]","[[1], [6]]"
585827,Riwa Gastro AG,Restaurant,"Sehr schöner Restaurant und freundliches Personal. Essen war auch sehr fein.
Ist sehr empfehlenswert !",2,5.0,2022-02-12 13:34:40.712,29,False,"['Restaurant', 'Personal', 'Essen']","['Positive', 'Positive', 'Positive']","[0.9986, 0.9986, 0.9986]","[[2], [5], [7]]"
585827,Riwa Gastro AG,Restaurant,😉🔥,1,5.0,2022-02-11 18:18:25.487,5,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Sehr freundliches, zuvorkommendes Personal. Sehr feines Dessert und angenehme Preise.
Gerne wieder.",1,4.0,2022-02-06 17:47:14.576,30,False,"['Personal', 'Dessert', 'Preise']","['Positive', 'Positive', 'Positive']","[0.9976, 0.9963, 0.9942]","[[4], [8], [11]]"
585827,Riwa Gastro AG,Restaurant,Schön gelegen,1,4.0,2022-02-05 12:33:45.739,5,False,['gelegen'],['Positive'],[0.9976],[[1]]
585827,Riwa Gastro AG,Restaurant,"Sehr feine Küche, Teller schön angerichtet. Schneller Service. Freundliche Bedienung. Gerne immer wieder.",1,5.0,2022-02-01 16:55:40.534,28,False,"['Küche', 'Teller', 'Service', 'Bedienung']","['Positive', 'Positive', 'Positive', 'Positive']","[0.9982, 0.9982, 0.9983, 0.9982]","[[2], [4], [9], [12]]"
585827,Riwa Gastro AG,Restaurant,Tip top,1,5.0,2022-01-31 17:14:10.344,4,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Preiswert gut bürgerliche Küche, gutes Ambiente,  leider für Ausflüge, sprich Rentner die es eher gemütlich nehmen eher Stressig, da das Essen schon beim Apero serviert wurde.",1,4.0,2022-01-29 19:13:12.925,53,False,"['Küche', 'Ambiente', 'Essen']","['Positive', 'Positive', 'Neutral']","[0.9765, 0.9275, 0.7533]","[[3], [6], [24]]"
585827,Riwa Gastro AG,Restaurant,"Sind heute auf der Suche nach glutenfreien und veganen Angeboten von Restaurants im Waldegg gelandet.
Wir waren sehr begeistert. Tolle und saubere Räumlichkeiten.
Das Essen war sehr lecker. Ich hatte das vegane Curry und meine Freundin den herbstlichen Veggieteller. Beides Gerichte auf der saisonalen Karte.
Es war sehr lecker und vortrefflich angerichtet. Und das Ganze war dazu preislich auch sehr attraktiv. Das Personal war extrem freundlich und immer um unser Wohl bemüht!
Die Toilette ist auf höchsten Niveau, modern und sehr sauber.

Absolute Empfehlung!
Kommen gerne wieder!",3,5.0,2021-09-28 16:43:15.085,154,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,Abschied Dorly,1,5.0,2022-01-27 14:51:23.570,6,False,[],[],[],[]
585827,Riwa Gastro AG,Restaurant,"Hier können vermutlich die meisten Gastronomen noch was lernen. Freundlichkeit, Geschwindigkeit, Qualität, etc... Trotz ständig voller Hütte bekommt hier jeder alles inner kürzester Zeit. Und alles frisch!!",1,5.0,2022-01-27 11:20:04.069,53,False,"['Geschwindigkeit', 'Qualität']","['Positive', 'Positive']","[0.9799, 0.9783]","[[12], [14]]"
585827,Riwa Gastro AG,Restaurant,Sehr gut besucht.,1,5.0,2022-01-26 14:46:17.760,8,False,['besucht'],['Positive'],[0.9984],[[2]]
585827,Riwa Gastro AG,Restaurant,"Das passt gut. Nettes, aufmerksames, freundliches Personal. Schneller Service, Essen gut, Preis-, Leistungsverhältnis i.O. Wir werden wieder hingehen.",1,4.0,2022-01-18 16:23:30.752,43,False,"['Personal', 'Service', 'Essen']","['Positive', 'Positive', 'Positive']","[0.9977, 0.9977, 0.9977]","[[9], [12], [14]]"
585827,Riwa Gastro AG,Restaurant,"Bedienung aufmerksam und sehr freundlich, Essen sehr gut und schnell auf dem Tisch, gemütlich,",1,5.0,2022-01-23 21:48:21.150,28,False,"['Bedienung', 'Essen']","['Positive', 'Positive']","[0.9985, 0.9972]","[[0], [6]]"
585827,Riwa Gastro AG,Restaurant,"Fein gegessen, nette aufmerksamer Service. Dank grosser Fensterfront traumafte
Sicht in die schöne Bergwelt.",1,4.0,2022-01-15 21:13:03.863,29,False,['Service'],['Positive'],[0.9974],[[5]]
585827,Riwa Gastro AG,Restaurant,"Sehr schöner Ort, freundliche Bedienung",1,4.0,2022-01-14 15:42:49.131,12,False,"['Ort', 'Bedienung']","['Positive', 'Positive']","[0.9983, 0.9985]","[[2], [5]]"
585827,Riwa Gastro AG,Restaurant,"Leermond, dunkel, jedoch fast sterneklarer Himmel, wunderbare Aussicht auf das Lichtermeer am Zürisee und dazu noch ein feines Nachtessen unter Freunden, auftanken pur",1,4.0,2018-10-25 20:21:34.424,46,False,"['Himmel', 'Aussicht', 'Nachtessen']","['Positive', 'Positive', 'Positive']","[0.9891, 0.9963, 0.9822]","[[7], [10], [21]]"
