id,name,industry,review,likes,rating,posted_at,token_count,too_long,aspect,sentiment,confidence,position,mapped_topic,topic_score
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Hatten in den gebratenen Nudeln, veggi, Reststücke Fleisch drin... Geht gar nicht! Sofort wieder zurückgegeben, da werden wir sicher nicht mehr hingehen...",3,1.0,2021-10-08 16:55:09.388,40,False,"['gebratenen Nudeln', 'veggi', 'Fleisch']","['Negative', 'Negative', 'Negative']","[0.9936, 0.9951, 0.9956]","[[3, 4], [6], [9]]",Other,0.36785078048706055
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Unfreundlich essen schmeckt,0,2.0,2021-10-07 07:10:28.321,7,False,['essen'],['Positive'],[0.5806],[[1]],Other,0.426855206489563
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Vegetarisch bestellt und im eigetlich Vegetarischen Gericht Reststücke von Ente gefunden. Bei Reklamation hiess es, es sei Vegetarisch......",2,1.0,2021-10-04 07:09:21.928,36,False,['Ente'],['Negative'],[0.9799],[[9]],Other,0.3738133907318115
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"bereits das 2. mal mit 30minuten verspätung geliefert, schade, weil das essen wäre gut.",0,2.0,2021-09-23 10:27:04.737,29,False,['essen'],['Positive'],[0.8847],[[14]],Other,0.426855206489563
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,The food is fantastic. Personally recommend B8 (fried chicken) with fried rice. Have a bit of patience for the cashier and you will enjoy good food.,0,5.0,2021-09-19 13:09:22.180,41,False,"['food', 'cashier', 'food']","['Positive', 'Neutral', 'Positive']","[0.9935, 0.5844, 0.9935]","[[1], [23], [29]]",Other,0.3845261037349701
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Man kann sich für 12.- eine Asiabox, seinen eigenen Wünschen entsprechend, zusammenstellen und dann genüsslich im Lokal oder takeaway verzehren! Es gibt natürlich auch Gerichte von der Karte",0,5.0,2021-09-06 20:56:54.174,52,False,"['Asiabox', 'Gerichte']","['Positive', 'Positive']","[0.8871, 0.9471]","[[8], [29]]",Other,0.31457802653312683
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Das essen hat Sehr schlecht gerochen und geschmeckt..,0,1.0,2021-09-05 14:28:47.231,17,False,['essen'],['Negative'],[0.9925],[[1]],Other,0.426855206489563
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Lecker, aber Wartezeit ist unglaublich lange.....",0,3.0,2021-09-02 17:57:04.010,15,False,['Wartezeit'],['Negative'],[0.9731],[[3]],Other,0.4206084907054901
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Gutes bufet zum selber zusammenstellen immer am mittag unter der woche.,0,5.0,2021-08-06 06:55:06.688,20,False,['bufet'],['Positive'],[0.9901],[[1]],Other,0.40262916684150696
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"gut, freundlich, guter preis",0,4.0,2021-07-19 10:03:36.184,10,False,['preis'],['Positive'],[0.9982],[[5]],Ambiente,0.4520859122276306
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Buffet nicht für Vegies geeignet, dafür aber preisweres Mittagessen a la carte",0,5.0,2021-07-14 12:22:25.705,23,False,"['Buffet', 'Mittagessen']","['Negative', 'Positive']","[0.9551, 0.8489]","[[0], [9]]",Ambiente,0.45813533663749695
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Um 09:00 Uhr hatte ich die Bestllung auf 12:00 Uhr bestellt. Jedoch kam die Bestellung 35 Minuten zu spät. Somit wurde mein Mittag zur Wartezeit.,1,1.0,2021-06-15 10:31:23.291,42,False,['Wartezeit'],['Negative'],[0.959],[[30]],Other,0.4206084907054901
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Had to wait 30 minutes to get our order while they were bringing food upstairs... Usually it's faster but this time it was very slow and they were really rude.,0,1.0,2021-05-23 12:19:17.715,47,False,['food'],['Negative'],[0.6763],[[13]],Other,0.33069664239883423
